city,ds,y,aqi,temp,humidity,flu_cases,dengue_cases,event,holiday
Mumbai,2020-10-23,257,88.92437647008093,28.270760101515197,95.12658303223589,25,5,0,0
Mumbai,2020-10-24,274,68.68628810134254,32.14926303208088,65.46243364269414,26,3,0,1
Mumbai,2020-10-25,271,119.97683508091734,25.50065375789159,97.56855453144257,33,6,0,1
Mumbai,2020-10-26,275,85.80560400219568,32.34867974065991,85.21596180663926,30,7,0,0
Mumbai,2020-10-27,265,83.4500110427837,27.01551665512742,42.10192071091155,22,4,0,0
Mumbai,2020-10-28,289,73.25174885007723,22.479676766221097,64.85703502004228,46,3,0,0
Mumbai,2020-10-29,269,83.65214259359081,25.99900277683228,55.35460422547878,44,2,0,0
Mumbai,2020-10-30,258,69.9151777926812,25.258894768942838,67.87713918554176,22,6,0,0
Mumbai,2020-10-31,275,81.63990321326806,29.864686339716613,39.44062215643912,31,3,0,1
Mumbai,2020-11-01,300,70.18455272944531,23.95255376313876,53.993441019298984,41,4,0,1
Mumbai,2020-11-02,293,70.98909124327386,27.216742761491858,51.89166922148629,38,3,0,0
Mumbai,2020-11-03,280,72.84310737924895,34.21939342928693,70.6111665649982,42,8,0,0
Mumbai,2020-11-04,312,52.4264104948614,29.15596345989851,76.7617395985059,29,6,0,0
Mumbai,2020-11-05,306,64.23659726073716,30.299922485705498,120.36362818647868,30,6,0,0
Mumbai,2020-11-06,307,78.9444946814294,38.827009860769124,88.355349702608,32,7,0,0
Mumbai,2020-11-07,304,97.40497017506354,24.39795520670218,69.5881179869805,36,0,0,1
Mumbai,2020-11-08,307,140.4787772990905,27.667707996240868,83.68826035237078,28,6,0,1
Mumbai,2020-11-09,313,88.92106223900537,28.459957654023555,94.50910922619192,32,5,0,0
Mumbai,2020-11-10,311,79.78056338656776,30.10156392898142,68.75949347257946,41,9,1,0
Mumbai,2020-11-11,291,102.01144525071695,31.935848349638047,66.18839202798534,29,5,0,0
Mumbai,2020-11-12,323,72.16739601531441,28.03820081455131,61.59349148595785,23,4,1,0
Mumbai,2020-11-13,298,103.24890956444838,35.13387554751065,71.29325865559677,32,6,0,0
Mumbai,2020-11-14,306,113.47726149032572,28.875477633152073,87.65728154674164,29,5,0,1
Mumbai,2020-11-15,285,77.29732867888063,31.153480611392546,58.18587353893269,27,5,0,1
Mumbai,2020-11-16,274,85.46690641438039,36.5764489537303,74.51404308712189,26,6,0,0
Mumbai,2020-11-17,306,65.43820944647739,25.183763605528675,50.35767205165348,31,6,0,0
Mumbai,2020-11-18,287,81.81606901038802,24.47705487077404,66.41027901937449,24,4,0,0
Mumbai,2020-11-19,298,91.51868807995612,29.408578335408986,80.00903789246246,26,7,0,0
Mumbai,2020-11-20,291,73.43093502810282,33.11437647227175,57.87064052241942,26,4,0,0
Mumbai,2020-11-21,324,101.08737577875995,35.6119274747571,82.05281225225731,32,12,0,1
Mumbai,2020-11-22,286,85.69477776341303,35.30764136170911,55.291696010092906,27,2,0,1
Mumbai,2020-11-23,260,72.09210923008985,35.22339459164352,70.50358573610153,25,3,0,0
Mumbai,2020-11-24,300,55.281794434061155,32.88050164166016,58.010405668863,28,4,0,0
Mumbai,2020-11-25,290,60.789419690547376,28.185875770048952,73.76722600453397,34,3,0,0
Mumbai,2020-11-26,282,75.40571839162547,35.868340664752495,67.99612163198074,25,8,0,0
Mumbai,2020-11-27,282,47.77099978642082,40.36326907324254,49.6575770146018,37,6,0,0
Mumbai,2020-11-28,301,57.3336401166954,25.72074605237309,96.01346960809806,28,6,0,1
Mumbai,2020-11-29,319,109.38503812065305,25.291909473315656,72.41764277711407,30,5,0,1
Mumbai,2020-11-30,298,94.6478996408051,27.311465236676977,49.696708030969276,25,5,0,0
Mumbai,2020-12-01,312,151.19568580652827,32.341861493589974,72.91285654219746,46,8,0,0
Mumbai,2020-12-02,314,57.7604865723046,33.446096563946696,83.29467832577936,31,5,0,0
Mumbai,2020-12-03,332,122.22865716478987,30.89943745688718,96.6172049799899,35,4,0,0
Mumbai,2020-12-04,329,79.7297168045643,28.512230824613432,77.05595457041714,31,6,0,0
Mumbai,2020-12-05,312,73.37414169067884,31.62495392889034,82.3692208986067,35,3,0,1
Mumbai,2020-12-06,294,70.55048655590875,30.4616849519452,36.57898013862104,23,4,0,1
Mumbai,2020-12-07,324,56.38265440144444,28.176696690405876,92.47014966106869,34,3,0,0
Mumbai,2020-12-08,296,86.36738970666877,25.851085815144078,42.43939858001326,23,5,0,0
Mumbai,2020-12-09,331,98.91004387123401,32.90343617124695,67.97318521239617,37,8,0,0
Mumbai,2020-12-10,309,102.85534525282426,33.13188099008013,68.87402933415888,23,6,0,0
Mumbai,2020-12-11,336,79.98900035899494,29.710314746665638,66.00425867896979,30,5,1,0
Mumbai,2020-12-12,345,88.06191268354068,24.194106466968098,57.583077211385984,33,6,0,1
Mumbai,2020-12-13,319,115.4322962992171,28.773315865774318,87.44836802501784,26,2,0,1
Mumbai,2020-12-14,350,65.07489675871155,29.75582316449689,60.50397628629675,35,3,0,0
Mumbai,2020-12-15,319,67.10583448502001,28.309861993644557,84.15257980598793,39,5,0,0
Mumbai,2020-12-16,306,84.88592786546737,31.40071806706802,82.87555812853189,28,6,0,0
Mumbai,2020-12-17,315,50.63796859145884,33.8356383582511,60.589813444680644,31,3,0,0
Mumbai,2020-12-18,322,90.46265225893683,31.44933618491882,43.03695446228548,35,10,0,0
Mumbai,2020-12-19,329,99.26146534931885,26.06948176233008,80.32271356216248,31,6,0,1
Mumbai,2020-12-20,331,64.5962113145836,30.984345406080866,64.35928988417683,29,2,0,1
Mumbai,2020-12-21,308,74.64184524058486,30.979019128849774,65.33595551554639,29,3,0,0
Mumbai,2020-12-22,305,101.58787692756425,27.481497892026503,32.06060899405231,23,3,0,0
Mumbai,2020-12-23,314,88.1563709522429,27.37329490222544,75.65787972676836,36,3,0,0
Mumbai,2020-12-24,322,79.36131849915553,31.508647598282476,81.61520542854653,26,6,0,0
Mumbai,2020-12-25,305,94.83795061688188,30.208692038697055,74.05625791954147,34,2,0,0
Mumbai,2020-12-26,320,61.53201082906975,28.713573980417372,79.39055253203928,25,4,0,1
Mumbai,2020-12-27,340,64.7303862249103,35.58332954196794,63.07346850788382,31,4,0,1
Mumbai,2020-12-28,318,95.14252966333433,29.965482269284966,57.97271160842284,34,8,0,0
Mumbai,2020-12-29,340,128.61207089496816,24.969703426266342,49.408446246566285,44,4,0,0
Mumbai,2020-12-30,312,91.43450158545745,25.54357743080948,43.49704978734421,31,9,0,0
Mumbai,2020-12-31,321,108.13222571571106,24.466998693034437,71.17520533000051,27,5,0,0
Mumbai,2021-01-01,258,115.62369907707337,36.13523285515186,56.96804607675078,19,3,0,0
Mumbai,2021-01-02,276,94.0797349249049,33.08566843058222,82.34198371479985,24,7,0,1
Mumbai,2021-01-03,299,86.85375196662828,32.76848294621879,63.19877756246196,34,2,0,1
Mumbai,2021-01-04,266,49.356882449656496,26.654267321216295,58.65905970187532,32,7,0,0
Mumbai,2021-01-05,280,80.6886895811867,27.160576034682293,72.28716817122732,21,7,0,0
Mumbai,2021-01-06,235,69.8311960464717,28.572047663780918,76.37341876300611,34,2,0,0
Mumbai,2021-01-07,271,40.56453723416815,29.90415433679818,70.98203014409236,31,3,0,0
Mumbai,2021-01-08,266,52.419084539076266,32.57280767035251,34.132997861644476,33,8,0,0
Mumbai,2021-01-09,279,76.33200447026404,28.384155288643782,82.94639704253663,29,5,0,1
Mumbai,2021-01-10,299,53.72086299548193,22.532075533195712,81.89318037649022,33,6,0,1
Mumbai,2021-01-11,284,113.78759195226644,28.820118483675973,80.09247179586107,23,6,0,0
Mumbai,2021-01-12,252,59.488757949342784,31.935378116849318,68.93366908979267,34,3,0,0
Mumbai,2021-01-13,303,61.85695130706875,29.970714048850667,71.25305864364468,24,8,1,0
Mumbai,2021-01-14,251,94.25349691652197,36.72663537426821,84.04671266775934,33,5,0,0
Mumbai,2021-01-15,282,97.25742700852723,33.19975824843961,62.672989553378095,26,2,0,0
Mumbai,2021-01-16,318,42.667333145076064,26.315922700095367,68.17551000117679,45,3,1,1
Mumbai,2021-01-17,329,68.00779097884862,29.534141293269577,62.67626656256117,18,3,1,1
Mumbai,2021-01-18,263,42.931800205789806,30.82928421514025,76.44004295092007,32,3,0,0
Mumbai,2021-01-19,261,64.49812412382268,36.13676031343257,74.70721323142737,30,5,0,0
Mumbai,2021-01-20,293,88.68142964374348,35.92794890307803,78.10748261233243,34,2,0,0
Mumbai,2021-01-21,258,89.60276580746068,31.579893247575423,71.11878390203499,36,3,0,0
Mumbai,2021-01-22,263,116.76944111387552,28.955429231267907,72.49056798068015,16,6,0,0
Mumbai,2021-01-23,276,65.66968201585277,28.439277622981507,81.12774449520487,34,2,0,1
Mumbai,2021-01-24,274,103.52562954281223,26.926127546899732,55.81872704097536,32,1,0,1
Mumbai,2021-01-25,256,48.04350175091725,30.03138810800735,47.281848605008335,37,8,0,0
Mumbai,2021-01-26,266,63.86981317206978,29.56134174493836,59.471787344620154,35,7,0,0
Mumbai,2021-01-27,257,57.329947870461424,33.28433612660776,69.86690674783112,29,3,0,0
Mumbai,2021-01-28,240,51.04936434200312,40.00564916251909,84.16920689104211,26,6,0,0
Mumbai,2021-01-29,249,58.20357345761768,30.14117040941013,67.52578044399516,24,3,0,0
Mumbai,2021-01-30,275,63.682898023100385,30.494311347611227,53.25301877684329,28,4,0,1
Mumbai,2021-01-31,283,107.18805268642492,28.489277680161003,85.52725236074696,37,4,0,1
Mumbai,2021-02-01,263,78.83584078131315,31.936343142737655,58.43118477639916,33,3,0,0
Mumbai,2021-02-02,253,65.30523132318125,33.01138398301108,72.05162819007819,34,4,0,0
Mumbai,2021-02-03,256,102.19094827450809,35.70857888213452,78.90642452772727,24,2,0,0
Mumbai,2021-02-04,264,86.34850881864784,32.63887877344077,74.39995104051103,22,5,0,0
Mumbai,2021-02-05,240,68.60395521376456,36.62423126213339,70.14483205216153,32,4,0,0
Mumbai,2021-02-06,281,98.21499229898753,26.934313526508124,90.62636669368385,29,6,0,1
Mumbai,2021-02-07,280,88.83849479012768,32.53478822550105,50.38384975313769,33,7,0,1
Mumbai,2021-02-08,312,96.65977467611432,30.154709795205477,82.58204212117867,36,8,1,0
Mumbai,2021-02-09,239,53.94224779590857,33.98589890717356,54.017160156435374,28,5,0,0
Mumbai,2021-02-10,247,62.25477188661632,27.081891786019547,92.28839431601335,30,3,0,0
Mumbai,2021-02-11,273,121.16540773204599,28.916055949987715,55.98332841440292,34,11,0,0
Mumbai,2021-02-12,256,49.17864005640736,33.40918833133352,53.82048913968671,31,4,0,0
Mumbai,2021-02-13,280,75.824789000394,33.00143558935604,73.83826612266358,27,6,0,1
Mumbai,2021-02-14,254,37.68060999991093,30.616168007783266,41.05753318287496,29,4,0,1
Mumbai,2021-02-15,254,90.63716978465777,31.423383455707462,70.36825985205094,30,7,0,0
Mumbai,2021-02-16,254,43.43564178330273,30.897845718665238,82.19561618931336,27,4,0,0
Mumbai,2021-02-17,268,105.91947891639023,25.2124643159063,70.02243285234151,34,6,0,0
Mumbai,2021-02-18,285,118.67203279222048,25.79965222139291,59.58794318492183,35,12,0,0
Mumbai,2021-02-19,271,85.73188681163148,30.784102749424854,56.46105443904892,28,2,0,0
Mumbai,2021-02-20,267,46.49621109480589,27.506731458270234,99.2395703653486,23,2,0,1
Mumbai,2021-02-21,240,38.6152892161148,32.08912462703585,75.38196901826143,24,6,0,1
Mumbai,2021-02-22,260,50.406493846473325,26.153385663047413,72.4390303217881,32,4,0,0
Mumbai,2021-02-23,261,73.01851310122599,27.692159485430306,58.51600041850213,29,7,0,0
Mumbai,2021-02-24,259,65.55105686447472,30.493777717126314,83.28581020263967,31,0,0,0
Mumbai,2021-02-25,266,93.24164306781653,32.030841060495966,62.23516911815313,27,6,0,0
Mumbai,2021-02-26,263,26.682610092986565,31.70382677365237,63.00535503303703,28,4,0,0
Mumbai,2021-02-27,263,78.44058951754026,37.48361198408064,89.54486681769124,24,3,0,1
Mumbai,2021-02-28,283,118.78470726436595,24.898222832207395,67.1231193351332,38,7,0,1
Mumbai,2021-03-01,225,108.77946792452809,28.189999285997285,67.72349781180442,30,1,0,0
Mumbai,2021-03-02,251,63.65192107303295,33.2417781578039,55.389718526272844,23,10,0,0
Mumbai,2021-03-03,260,93.35516532564344,29.520817485769797,85.93175635494988,29,6,0,0
Mumbai,2021-03-04,257,72.29970215933422,30.296060761821497,77.30505652957261,31,4,0,0
Mumbai,2021-03-05,251,45.95244170137516,29.127757382824885,73.97342671044758,33,1,0,0
Mumbai,2021-03-06,261,81.44229861608335,22.727437466343304,88.9155173265029,19,7,0,1
Mumbai,2021-03-07,312,75.05601262005483,34.729005478627364,68.06314259958351,24,6,1,1
Mumbai,2021-03-08,233,111.55696428926655,33.46291149724208,65.87523041342037,25,2,0,0
Mumbai,2021-03-09,238,88.20429088066932,26.14574915392536,90.4049824176514,32,6,0,0
Mumbai,2021-03-10,254,99.23863111259841,29.210310817189228,83.04726884878201,35,7,0,0
Mumbai,2021-03-11,254,64.89555416376118,29.68509466368415,41.29583897339443,28,4,0,0
Mumbai,2021-03-12,240,95.1366683322444,32.19812976079132,79.27373107016109,29,5,0,0
Mumbai,2021-03-13,223,67.89761006425437,27.93349282767643,66.17120194639551,29,1,0,1
Mumbai,2021-03-14,263,123.74095744838243,27.004849046227775,99.80954965784206,26,2,0,1
Mumbai,2021-03-15,239,89.73183635362936,30.271765298230356,84.56401241054617,30,3,0,0
Mumbai,2021-03-16,242,66.82567446918763,29.970170129219728,76.8129997074799,33,2,0,0
Mumbai,2021-03-17,231,85.84757711665843,32.85157758917249,52.54266809255654,23,5,0,0
Mumbai,2021-03-18,224,47.902206349877034,37.732910257845816,57.96386325402919,29,5,0,0
Mumbai,2021-03-19,244,63.223451318341056,36.03155649269773,45.090501195695225,29,5,0,0
Mumbai,2021-03-20,246,86.63974913357836,33.93746296524763,55.76990288499664,35,5,0,1
Mumbai,2021-03-21,234,64.02486272643526,31.758638930420403,67.8089655618848,27,6,0,1
Mumbai,2021-03-22,259,81.1727086862847,31.517929221707824,56.65285752237022,26,7,0,0
Mumbai,2021-03-23,252,69.06855187485996,29.879711718718198,44.69752062522959,31,7,0,0
Mumbai,2021-03-24,249,32.37675162056849,21.711513898225157,75.94195799043766,36,4,0,0
Mumbai,2021-03-25,237,73.03184875202649,29.119470633399494,71.62474547082486,30,5,0,0
Mumbai,2021-03-26,257,83.69088217305422,30.534408292137652,52.52603139324725,24,9,0,0
Mumbai,2021-03-27,271,95.91221969970958,35.618587264242876,79.99266523729868,28,5,0,1
Mumbai,2021-03-28,247,47.69773419700638,31.044591024985937,87.60073290805092,34,6,0,1
Mumbai,2021-03-29,250,63.7508876983303,30.105884400394796,62.12173769810215,28,8,0,0
Mumbai,2021-03-30,255,71.61143958634,26.013842100456767,81.53946531042789,23,4,0,0
Mumbai,2021-03-31,228,61.75250617069899,28.100560666460172,93.93700387916556,19,11,0,0
Mumbai,2021-04-01,244,84.60247181174948,24.683040790729493,67.16619726218507,28,9,0,0
Mumbai,2021-04-02,233,94.31564718062339,36.43209185483085,101.87610918271854,25,2,0,0
Mumbai,2021-04-03,252,65.73719236393434,23.149633681363383,90.62147873829588,31,5,0,1
Mumbai,2021-04-04,261,85.65703360077576,33.30360152019363,61.40635835799227,35,7,0,1
Mumbai,2021-04-05,258,81.21935323078094,32.240416865668976,67.06925053223432,38,4,0,0
Mumbai,2021-04-06,238,89.87130731532102,27.888538496645513,71.82997188175035,24,6,0,0
Mumbai,2021-04-07,242,91.3035819621004,28.28954623057588,74.8315530078658,29,4,0,0
Mumbai,2021-04-08,224,53.62419281947126,26.735464980810324,61.74957118473907,39,3,0,0
Mumbai,2021-04-09,253,117.8144351740464,29.27669164271672,75.09554754645731,34,6,0,0
Mumbai,2021-04-10,238,111.09723627737955,34.60791072258494,57.08396117937858,24,5,0,1
Mumbai,2021-04-11,240,90.45942465962548,32.211037097901745,83.15490579840505,35,2,0,1
Mumbai,2021-04-12,216,68.30158356757642,30.398271481562784,60.97160360540169,31,5,0,0
Mumbai,2021-04-13,235,79.07431520875369,25.992043577064816,71.89169937752543,41,3,0,0
Mumbai,2021-04-14,245,103.88571207354451,29.362409086046835,55.96901589560933,32,5,0,0
Mumbai,2021-04-15,212,47.16376842226994,26.584360594983544,80.99716413754714,29,5,0,0
Mumbai,2021-04-16,231,128.51020117510768,26.07776510201244,66.19572274423756,27,4,0,0
Mumbai,2021-04-17,258,99.17923720370663,26.73043077088419,64.55025573837388,31,9,0,1
Mumbai,2021-04-18,250,124.27801651895244,29.467667145220794,78.90139787244127,34,2,0,1
Mumbai,2021-04-19,245,88.99074655743105,23.33946711256184,54.10832254169032,35,5,0,0
Mumbai,2021-04-20,276,104.55159153093047,30.66187342014072,66.97548704034787,27,2,1,0
Mumbai,2021-04-21,226,88.14166662702391,26.959938731069318,48.743744469088966,18,8,0,0
Mumbai,2021-04-22,259,88.87196622345753,22.822264049045096,83.05938759795777,34,9,0,0
Mumbai,2021-04-23,234,92.36374357030604,27.18830850017282,83.29987243776121,26,7,0,0
Mumbai,2021-04-24,234,60.2994247830229,25.11697165137319,65.96386691000974,27,3,0,1
Mumbai,2021-04-25,259,97.74299985558106,30.767677639960436,59.76027987578612,35,5,0,1
Mumbai,2021-04-26,230,32.67147882613106,28.534506835710022,78.83390286655074,30,6,0,0
Mumbai,2021-04-27,220,96.89245125052314,31.464239168012654,50.71293401048263,40,1,0,0
Mumbai,2021-04-28,239,94.85703635964242,24.415453824807955,57.904688271707336,36,5,0,0
Mumbai,2021-04-29,251,64.2138559517633,34.52075032456622,79.15537975002948,22,7,0,0
Mumbai,2021-04-30,241,82.06917446096435,30.571326327952914,69.34610414214482,34,5,0,0
Mumbai,2021-05-01,228,107.53737919038113,28.60606163777792,64.56377707403762,20,8,0,1
Mumbai,2021-05-02,237,105.09250897245722,31.135154411237664,77.76212727140053,30,7,0,1
Mumbai,2021-05-03,202,72.17941444460946,31.082917486922284,92.64428234237806,31,5,0,0
Mumbai,2021-05-04,229,56.770480648035225,31.092441439243604,38.21951593912671,23,3,0,0
Mumbai,2021-05-05,229,67.12815824665844,25.33374529367563,61.11054312708299,27,5,0,0
Mumbai,2021-05-06,236,100.76074582601706,29.49740158511757,83.62894166347735,28,5,0,0
Mumbai,2021-05-07,241,47.65809173789477,39.50015694691166,56.13754584366922,34,2,0,0
Mumbai,2021-05-08,234,68.34485570747283,34.40666648542114,53.44134942872732,27,4,0,1
Mumbai,2021-05-09,223,80.9903487610654,31.48731128267979,69.38586476723471,31,5,0,1
Mumbai,2021-05-10,223,120.2136234718094,19.871637083728324,72.2144144970035,30,3,0,0
Mumbai,2021-05-11,248,91.35471444376647,32.50239995581623,66.28986613209929,26,2,0,0
Mumbai,2021-05-12,226,60.15082371633473,28.126036081286266,66.40484791280686,31,3,0,0
Mumbai,2021-05-13,225,63.361642418332735,27.95736007595177,53.96862396136408,29,5,0,0
Mumbai,2021-05-14,225,76.29020233886713,32.46233592309102,47.877101371943354,27,5,0,0
Mumbai,2021-05-15,230,73.95310889957958,25.16910918637779,65.92038308437374,23,4,0,1
Mumbai,2021-05-16,233,94.7620992070026,25.77062958604892,78.1335274125764,32,3,0,1
Mumbai,2021-05-17,208,48.686879036084385,31.506890657795047,64.62720374281359,21,6,0,0
Mumbai,2021-05-18,224,65.65098770056571,33.97674438370397,52.83764657694773,33,0,0,0
Mumbai,2021-05-19,222,66.59734966613911,34.265796578122085,41.917550245484975,25,5,0,0
Mumbai,2021-05-20,220,134.3385748970353,33.27916539668377,57.712084688129835,22,4,0,0
Mumbai,2021-05-21,221,80.12413094045547,28.133113632528175,83.15847116404012,43,4,0,0
Mumbai,2021-05-22,246,89.63801602643417,30.47806472308147,54.892688829754654,32,6,0,1
Mumbai,2021-05-23,269,92.76790167020098,29.98159635936573,80.39252357984651,35,5,1,1
Mumbai,2021-05-24,223,90.3995619833707,26.60522257305699,82.8210217148071,35,2,0,0
Mumbai,2021-05-25,237,48.78776248987964,26.50508653645997,63.887009076960375,31,5,0,0
Mumbai,2021-05-26,223,54.73490949174155,31.754587728969796,93.76305936328414,39,4,0,0
Mumbai,2021-05-27,244,92.22195090218818,30.339123300440228,57.6399301909101,29,6,0,0
Mumbai,2021-05-28,200,81.261688796725,28.57597317962987,78.94008727845679,35,6,0,0
Mumbai,2021-05-29,230,90.6711039404342,27.55097421448952,58.60404634827223,32,2,0,1
Mumbai,2021-05-30,238,60.21640355068854,35.620333494594824,70.01025678954662,26,2,0,1
Mumbai,2021-05-31,200,67.16110554088135,32.11894674426155,60.72380785966125,27,3,0,0
Mumbai,2021-06-01,299,84.88503293196591,32.98245183761981,99.7096847118373,31,17,0,0
Mumbai,2021-06-02,282,68.81186752047635,31.31436553899322,67.50663924853687,34,14,0,0
Mumbai,2021-06-03,278,109.66512840194571,30.334880618028162,92.4263433738459,39,11,0,0
Mumbai,2021-06-04,279,112.18538403000265,29.280529692477064,74.79617763297158,32,15,0,0
Mumbai,2021-06-05,274,83.41854273570162,33.818604709460516,95.40284761215854,29,17,0,1
Mumbai,2021-06-06,278,90.56066066723346,30.358516753986024,86.13662054076978,39,10,0,1
Mumbai,2021-06-07,274,59.07940674881251,28.728993591743784,75.18711525448347,34,15,0,0
